中央卫视频道,#genre#
哈哈炫动,http://123.101.98.161:2000/rtp/239.16.10.117:2000$河南sxcp
嘉佳卡通,http://221.220.135.182:8012/rtp/239.3.1.147:9268$北京sxup
嘉佳卡通,http://123.116.125.121:8012/rtp/239.3.1.147:9268$北京sxup
山东教育,http://171.109.33.98:7755/rtp/239.81.0.93:4056$广西sxcp
山东教育,http://shuangyashan.coccc.online:65000/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$黑珑江cm1+
山东教育,http://219.159.148.9:5888/rtp/239.81.0.93:4056$广西电信fofa
山东教育,http://180.136.233.111:10099/rtp/239.81.0.93:4056$广西sxcp
山东教育,http://114.244.240.166:4022/rtp/239.3.1.52:4120$北京sxup
山东教育,http://222.129.32.255:4022/rtp/239.3.1.52:4120$北京uip1
山东教育,http://221.220.135.182:8012/rtp/239.3.1.52:4120$北京sxup
山东教育,http://123.116.125.121:8012/rtp/239.3.1.52:4120$北京sxup
山东教育,http://61.149.251.202:4022/rtp/239.3.1.52:4120$北京sxup
山东教育,http://121.29.111.252:8888/rtp/239.253.92.106:6135$河北uphp1
山东教育,http://101.19.11.168:4000/rtp/239.253.92.106:6135$河北uphp3
山东教育,http://101.25.231.134:8001/rtp/239.253.92.106:6135$河北sxup
山东教育,http://144.255.40.132:7788/rtp/239.21.1.169:5002$山东cip1
延边卫视,http://113.65.9.109:4014/rtp/239.77.0.10:5146$广东sxcp
延边卫视,http://121.34.150.149:8225/rtp/239.77.0.10:5146$广东sxcp
延边卫视,http://113.83.248.144:4200/rtp/239.77.0.10:5146$广东cphp6
延边卫视,http://58.62.235.86:10000/rtp/239.77.0.10:5146$广东sxcp
延边卫视,http://113.65.9.145:4014/rtp/239.77.0.10:5146$广东sxcp
文物宝库,http://121.29.111.252:8888/rtp/239.253.93.180:6437$河北uphp1
文物宝库,http://101.19.11.168:4000/rtp/239.253.93.180:6437$河北uphp3
文物宝库,http://101.25.231.134:8001/rtp/239.253.93.180:6437$河北sxup
文物宝库,http://121.29.141.88:4022/rtp/239.253.93.180:6437$河北uphp3
文物宝库,http://221.194.78.185:2222/rtp/239.253.93.180:6437$河北联通fofa
海南卫视,http://111.8.242.124:4095/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$怀化移动1
星空卫视,http://116.77.33.98:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威
星空卫视,http://36.36.200.196:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$深Z天威
欢笑剧场,http://123.101.98.161:2001/rtp/239.16.20.39:10390$河南sxcp
欢笑剧场,http://106.46.144.156:8000/rtp/239.16.20.39:10390$河南cphp2
欢笑剧场,http://123.101.98.57:2011/rtp/239.16.20.39:10390$河南sxcp
欢笑剧场,http://123.101.98.57:2011/rtp/239.16.10.233:2000$河南sxcp
欢笑剧场,http://123.101.98.234:2000/rtp/239.16.10.233:2000$河南sxcp
欢笑剧场,http://116.233.22.96:4022/rtp/239.45.3.196:5140$上海sxcp
欢笑剧场,http://180.165.14.245:7088/rtp/239.45.3.196:5140$上海cip2
欢笑剧场,http://1.196.152.175:2000/rtp/239.16.10.233:2000$河南sxcp
欢笑剧场,http://1.196.152.175:2000/rtp/239.16.20.39:10390$河南sxcp
欢笑剧场,http://123.101.98.57:2001/rtp/239.16.10.233:2000$河南sxcp
欢笑剧场,http://123.101.98.161:2001/rtp/239.16.10.233:2000$河南sxcp
欢笑剧场,http://171.8.168.138:8800/rtp/239.16.10.233:2000$河南cip1
欢笑剧场,http://61.173.162.228:4022/rtp/239.45.3.196:5140$上海cphp1
欢笑剧场,http://171.8.168.138:8800/rtp/239.16.20.39:10390$河南cip1
法治天地,http://123.101.98.57:2011/rtp/239.16.20.156:11560$河南sxcp
法治天地,http://1.196.152.175:2000/rtp/239.16.20.156:11560$河南sxcp
法治天地,http://123.101.98.161:2001/rtp/239.16.20.156:11560$河南sxcp
法治天地,http://171.8.168.138:8800/rtp/239.16.20.156:11560$河南cip1
法治天地,http://123.101.98.234:2000/rtp/239.16.20.156:11560$河南sxcp
法治天地,http://106.46.144.156:8000/rtp/239.16.20.156:11560$河南cphp2
法治天地,http://123.101.98.161:2000/rtp/239.16.20.156:11560$河南sxcp
法治天地,http://123.101.98.57:2001/rtp/239.16.20.156:11560$河南sxcp
三沙卫视,http://223.198.242.180:4000/rtp/239.253.64.112:5140$嗨南sxcp
环球旅游,http://123.101.98.161:2001/rtp/239.16.20.131:11310$河南sxcp
环球旅游,http://123.101.98.57:2011/rtp/239.16.20.131:11310$河南sxcp
环球旅游,http://1.196.152.175:2000/rtp/239.16.20.131:11310$河南sxcp
环球旅游,http://123.101.98.161:2000/rtp/239.16.20.131:11310$河南sxcp
环球旅游,http://171.8.168.138:8800/rtp/239.16.20.131:11310$河南cip1
环球旅游,http://123.101.98.234:2000/rtp/239.16.20.131:11310$河南sxcp
环球旅游,http://106.46.144.156:8000/rtp/239.16.20.131:11310$河南cphp2
环球旅游,http://123.101.98.57:2001/rtp/239.16.20.131:11310$河南sxcp
生活时尚,http://101.19.11.168:4000/rtp/239.253.93.226:6404$河北uphp3
生活时尚,http://121.29.141.88:4022/rtp/239.253.93.226:6404$河北uphp3
生活时尚,http://101.25.231.134:8001/rtp/239.253.93.226:6404$河北sxup
生活时尚,http://121.29.111.252:8888/rtp/239.253.93.226:6404$河北uphp1
生活时尚,http://180.165.14.245:7088/rtp/239.45.3.132:5140$上海cip2
生活时尚,http://180.158.106.89:4022/rtp/239.45.3.132:5140$上海电信fofa
生活时尚,http://116.233.64.246:4022/rtp/239.45.3.132:5140$上海cip1
生活时尚,http://116.233.22.96:4022/rtp/239.45.3.132:5140$上海sxcp
生活时尚,http://123.101.98.57:2001/rtp/239.16.20.114:11140$河南sxcp
生活时尚,http://171.8.168.138:8800/rtp/239.16.20.114:11140$河南cip1
生活时尚,http://221.194.78.185:2222/rtp/239.253.93.226:6404$河北联通fofa
生活时尚,http://123.101.98.161:2000/rtp/239.16.20.114:11140$河南sxcp
生活时尚,http://123.101.98.161:2001/rtp/239.16.20.114:11140$河南sxcp

轮播虎牙,#genre#
●剧集_新三国,http://131.186.40.172:15002/huya/11352944
●剧集_新三国,http://39.108.209.49:2999/huya/11352944
●剧集_新三国,http://47.96.156.159:517/huya/11352944
●剧集_新三国,http://59.153.164.107:6868/huya/11352944
●剧集_新三国,http://61.150.115.189:7777/huya/11352944
●剧集_老三国,http://131.186.40.172:15002/huya/11602081
●剧集_老三国,http://39.108.209.49:2999/huya/11602081
●剧集_老三国,http://47.96.156.159:517/huya/11602081
●剧集_老三国,http://59.153.164.107:6868/huya/11602081
●剧集_老三国,http://61.150.115.189:7777/huya/11602081
●剧集_金庸经典,http://131.186.40.172:15002/huya/11602082
●剧集_金庸经典,http://39.108.209.49:2999/huya/11602082
●剧集_金庸经典,http://47.96.156.159:517/huya/11602082
●剧集_金庸经典,http://59.153.164.107:6868/huya/11602082
●剧集_金庸经典,http://61.150.115.189:7777/huya/11602082
●剧集_阳光生活,http://131.186.40.172:15002/huya/11602085
●剧集_阳光生活,http://39.108.209.49:2999/huya/11602085
●剧集_阳光生活,http://47.96.156.159:517/huya/11602085
●剧集_阳光生活,http://59.153.164.107:6868/huya/11602085
●剧集_阳光生活,http://61.150.115.189:7777/huya/11602085
●电影_港片高清1,http://131.186.40.172:15002/huya/23829543
●电影_港片高清1,http://39.108.209.49:2999/huya/23829543
●电影_港片高清1,http://47.96.156.159:517/huya/23829543
●电影_港片高清1,http://59.153.164.107:6868/huya/23829543
●电影_港片高清1,http://61.150.115.189:7777/huya/23829543
●电影_大片高清,http://131.186.40.172:15002/huya/23864973
●电影_大片高清,http://39.108.209.49:2999/huya/23864973
●电影_大片高清,http://47.96.156.159:517/huya/23864973
●电影_大片高清,http://59.153.164.107:6868/huya/23864973
●电影_大片高清,http://61.150.115.189:7777/huya/23864973
●电影_科幻a,http://131.186.40.172:15002/huya/11602084
●电影_科幻a,http://39.108.209.49:2999/huya/11602084
●电影_科幻a,http://47.96.156.159:517/huya/11602084
●电影_科幻a,http://59.153.164.107:6868/huya/11602084
●电影_科幻a,http://61.150.115.189:7777/huya/11602084
●电影_经典女神,http://131.186.40.172:15002/huya/11352909
●电影_经典女神,http://39.108.209.49:2999/huya/11352909
●电影_经典女神,http://47.96.156.159:517/huya/11352909
●电影_经典女神,http://59.153.164.107:6868/huya/11352909
●电影_经典女神,http://61.150.115.189:7777/huya/11352909
●电影_经典科幻,http://131.186.40.172:15002/huya/11352965
●电影_经典科幻,http://39.108.209.49:2999/huya/11352965
●电影_经典科幻,http://47.96.156.159:517/huya/11352965
●电影_经典科幻,http://59.153.164.107:6868/huya/11352965
●电影_经典科幻,http://61.150.115.189:7777/huya/11352965
●电影_李连杰,http://131.186.40.172:15002/huya/11342390
●电影_李连杰,http://39.108.209.49:2999/huya/11342390
●电影_李连杰,http://47.96.156.159:517/huya/11342390
●电影_李连杰,http://59.153.164.107:6868/huya/11342390
●电影_李连杰,http://61.150.115.189:7777/huya/11342390
●电影_成龙,http://131.186.40.172:15002/huya/11342386
●电影_成龙,http://39.108.209.49:2999/huya/11342386
●电影_成龙,http://47.96.156.159:517/huya/11342386
●电影_成龙,http://59.153.164.107:6868/huya/11342386
●电影_成龙,http://61.150.115.189:7777/huya/11342386
●电影_功夫片,http://131.186.40.172:15002/huya/11352941
●电影_功夫片,http://39.108.209.49:2999/huya/11352941
●电影_功夫片,http://47.96.156.159:517/huya/11352941
●电影_功夫片,http://59.153.164.107:6868/huya/11352941
●电影_功夫片,http://61.150.115.189:7777/huya/11352941
●电影_香港经典1,http://131.186.40.172:15002/huya/11352945
●电影_香港经典1,http://39.108.209.49:2999/huya/11352945
●电影_香港经典1,http://47.96.156.159:517/huya/11352945
●电影_香港经典1,http://59.153.164.107:6868/huya/11352945
●电影_香港经典1,http://61.150.115.189:7777/huya/11352945
●电影_香港经典2,http://131.186.40.172:15002/huya/11342419
●电影_香港经典2,http://39.108.209.49:2999/huya/11342419
●电影_香港经典2,http://47.96.156.159:517/huya/11342419
●电影_香港经典2,http://59.153.164.107:6868/huya/11342419
●电影_香港经典2,http://61.150.115.189:7777/huya/11342419
●电影_香港经典3,http://131.186.40.172:15002/huya/11342423
●电影_香港经典3,http://39.108.209.49:2999/huya/11342423
●电影_香港经典3,http://47.96.156.159:517/huya/11342423
●电影_香港经典3,http://59.153.164.107:6868/huya/11342423
●电影_香港经典3,http://61.150.115.189:7777/huya/11342423
●电影_香港经典4,http://131.186.40.172:15002/huya/11342421
●电影_香港经典4,http://39.108.209.49:2999/huya/11342421
●电影_香港经典4,http://47.96.156.159:517/huya/11342421
●电影_香港经典4,http://59.153.164.107:6868/huya/11342421
●电影_香港经典4,http://61.150.115.189:7777/huya/11342421
●电影_香港经典5,http://131.186.40.172:15002/huya/11601955
●电影_香港经典5,http://39.108.209.49:2999/huya/11601955
●电影_香港经典5,http://47.96.156.159:517/huya/11601955
●电影_香港经典5,http://59.153.164.107:6868/huya/11601955
●电影_香港经典5,http://61.150.115.189:7777/huya/11601955
●电影_香港经典6,http://131.186.40.172:15002/huya/11601960
●电影_香港经典6,http://39.108.209.49:2999/huya/11601960
●电影_香港经典6,http://47.96.156.159:517/huya/11601960
●电影_香港经典6,http://59.153.164.107:6868/huya/11601960
●电影_香港经典6,http://61.150.115.189:7777/huya/11601960
●电影_洪金宝,http://131.186.40.172:15002/huya/11279251
●电影_洪金宝,http://39.108.209.49:2999/huya/11279251
●电影_洪金宝,http://47.96.156.159:517/huya/11279251
●电影_洪金宝,http://59.153.164.107:6868/huya/11279251
●电影_洪金宝,http://61.150.115.189:7777/huya/11279251
●电影_美国大片1,http://131.186.40.172:15002/huya/11601965
●电影_美国大片1,http://39.108.209.49:2999/huya/11601965
●电影_美国大片1,http://47.96.156.159:517/huya/11601965
●电影_美国大片1,http://59.153.164.107:6868/huya/11601965
●电影_美国大片1,http://61.150.115.189:7777/huya/11601965
●电影_美国大片2,http://131.186.40.172:15002/huya/11601981
●电影_美国大片2,http://39.108.209.49:2999/huya/11601981
●电影_美国大片2,http://47.96.156.159:517/huya/11601981
●电影_美国大片2,http://59.153.164.107:6868/huya/11601981
●电影_美国大片2,http://61.150.115.189:7777/huya/11601981
●电影_美国大片3,http://131.186.40.172:15002/huya/11601980
●电影_美国大片3,http://39.108.209.49:2999/huya/11601980
●电影_美国大片3,http://47.96.156.159:517/huya/11601980
●电影_美国大片3,http://59.153.164.107:6868/huya/11601980
●电影_美国大片3,http://61.150.115.189:7777/huya/11601980
●电影_美国大片4,http://131.186.40.172:15002/huya/11279247
●电影_美国大片4,http://39.108.209.49:2999/huya/11279247
●电影_美国大片4,http://47.96.156.159:517/huya/11279247
●电影_美国大片4,http://59.153.164.107:6868/huya/11279247
●电影_美国大片4,http://61.150.115.189:7777/huya/11279247
●电影_美国大片5,http://131.186.40.172:15002/huya/11342385
●电影_美国大片5,http://39.108.209.49:2999/huya/11342385
●电影_美国大片5,http://47.96.156.159:517/huya/11342385
●电影_美国大片5,http://59.153.164.107:6868/huya/11342385
●电影_美国大片5,http://61.150.115.189:7777/huya/11342385
●电影_美国大片6,http://131.186.40.172:15002/huya/11342422
●电影_美国大片6,http://39.108.209.49:2999/huya/11342422
●电影_美国大片6,http://47.96.156.159:517/huya/11342422
●电影_美国大片6,http://59.153.164.107:6868/huya/11342422
●电影_美国大片6,http://61.150.115.189:7777/huya/11342422
●电影_美国大片7,http://131.186.40.172:15002/huya/21059530
●电影_美国大片7,http://39.108.209.49:2999/huya/21059530
●电影_美国大片7,http://47.96.156.159:517/huya/21059530
●电影_美国大片7,http://59.153.164.107:6868/huya/21059530
●电影_美国大片7,http://61.150.115.189:7777/huya/21059530
●电影_美国大片8,http://131.186.40.172:15002/huya/21059556
●电影_美国大片8,http://39.108.209.49:2999/huya/21059556
●电影_美国大片8,http://47.96.156.159:517/huya/21059556
●电影_美国大片8,http://59.153.164.107:6868/huya/21059556
●电影_美国大片8,http://61.150.115.189:7777/huya/21059556
●电影_美国大片9,http://131.186.40.172:15002/huya/21059602
●电影_美国大片9,http://39.108.209.49:2999/huya/21059602
●电影_美国大片9,http://47.96.156.159:517/huya/21059602
●电影_美国大片9,http://59.153.164.107:6868/huya/21059602
●电影_美国大片9,http://61.150.115.189:7777/huya/21059602
●电影_美国大片10,http://131.186.40.172:15002/huya/11352903
●电影_美国大片10,http://39.108.209.49:2999/huya/11352903
●电影_美国大片10,http://47.96.156.159:517/huya/11352903
●电影_美国大片10,http://59.153.164.107:6868/huya/11352903
●电影_美国大片10,http://61.150.115.189:7777/huya/11352903
●国产电影1,http://131.186.40.172:15002/huya/880261
●国产电影1,http://39.108.209.49:2999/huya/880261
●国产电影1,http://47.96.156.159:517/huya/880261
●国产电影1,http://59.153.164.107:6868/huya/880261
●国产电影1,http://61.150.115.189:7777/huya/880261
●国产电影2,http://131.186.40.172:15002/huya/11342432
●国产电影2,http://39.108.209.49:2999/huya/11342432
●国产电影2,http://47.96.156.159:517/huya/11342432
●国产电影2,http://59.153.164.107:6868/huya/11342432
●国产电影2,http://61.150.115.189:7777/huya/11342432
●国产电影3,http://131.186.40.172:15002/huya/21059615
●国产电影3,http://39.108.209.49:2999/huya/21059615
●国产电影3,http://47.96.156.159:517/huya/21059615
●国产电影3,http://59.153.164.107:6868/huya/21059615
●国产电影3,http://61.150.115.189:7777/huya/21059615
●电影_周星驰国,http://131.186.40.172:15002/huya/11342412
●电影_周星驰国,http://39.108.209.49:2999/huya/11342412
●电影_周星驰国,http://47.96.156.159:517/huya/11342412
●电影_周星驰国,http://59.153.164.107:6868/huya/11342412
●电影_周星驰国,http://61.150.115.189:7777/huya/11342412
●电影_周星驰粤,http://131.186.40.172:15002/huya/11336587
●电影_周星驰粤,http://39.108.209.49:2999/huya/11336587
●电影_周星驰粤,http://47.96.156.159:517/huya/11336587
●电影_周星驰粤,http://59.153.164.107:6868/huya/11336587
●电影_周星驰粤,http://61.150.115.189:7777/huya/11336587
●电影_周润发,http://131.186.40.172:15002/huya/11342387
●电影_周润发,http://39.108.209.49:2999/huya/11342387
●电影_周润发,http://47.96.156.159:517/huya/11342387
●电影_周润发,http://59.153.164.107:6868/huya/11342387
●电影_周润发,http://61.150.115.189:7777/huya/11342387
●电影_喜剧,http://131.186.40.172:15002/huya/11352877
●电影_喜剧,http://39.108.209.49:2999/huya/11352877
●电影_喜剧,http://47.96.156.159:517/huya/11352877
●电影_喜剧,http://59.153.164.107:6868/huya/11352877
●电影_喜剧,http://61.150.115.189:7777/huya/11352877
●电影_国产青春,http://131.186.40.172:15002/huya/11601962
●电影_国产青春,http://39.108.209.49:2999/huya/11601962
●电影_国产青春,http://47.96.156.159:517/huya/11601962
●电影_国产青春,http://59.153.164.107:6868/huya/11601962
●电影_国产青春,http://61.150.115.189:7777/huya/11601962
●电影_国外大片a,http://131.186.40.172:15002/huya/11601969
●电影_国外大片a,http://39.108.209.49:2999/huya/11601969
●电影_国外大片a,http://47.96.156.159:517/huya/11601969
●电影_国外大片a,http://59.153.164.107:6868/huya/11601969
●电影_国外大片a,http://61.150.115.189:7777/huya/11601969
●电影_国外科幻,http://131.186.40.172:15002/huya/23728674
●电影_国外科幻,http://39.108.209.49:2999/huya/23728674
●电影_国外科幻,http://47.96.156.159:517/huya/23728674
●电影_国外科幻,http://59.153.164.107:6868/huya/23728674
●电影_国外科幻,http://61.150.115.189:7777/huya/23728674
●电影_快意江湖,http://131.186.40.172:15002/huya/11342435
●电影_快意江湖,http://39.108.209.49:2999/huya/11342435
●电影_快意江湖,http://47.96.156.159:517/huya/11342435
●电影_快意江湖,http://59.153.164.107:6868/huya/11342435
●电影_快意江湖,http://61.150.115.189:7777/huya/11342435
●电影_怪兽系1,http://131.186.40.172:15002/huya/21059577
●电影_怪兽系1,http://39.108.209.49:2999/huya/21059577
●电影_怪兽系1,http://47.96.156.159:517/huya/21059577
●电影_怪兽系1,http://59.153.164.107:6868/huya/21059577
●电影_怪兽系1,http://61.150.115.189:7777/huya/21059577
●电影_怪兽系2,http://131.186.40.172:15002/huya/21059554
●电影_怪兽系2,http://39.108.209.49:2999/huya/21059554
●电影_怪兽系2,http://47.96.156.159:517/huya/21059554
●电影_怪兽系2,http://59.153.164.107:6868/huya/21059554
●电影_怪兽系2,http://61.150.115.189:7777/huya/21059554
●电影_悬疑科幻,http://131.186.40.172:15002/huya/11342395
●电影_悬疑科幻,http://39.108.209.49:2999/huya/11342395
●电影_悬疑科幻,http://47.96.156.159:517/huya/11342395
●电影_悬疑科幻,http://59.153.164.107:6868/huya/11342395
●电影_悬疑科幻,http://61.150.115.189:7777/huya/11342395
●电影_战争片,http://131.186.40.172:15002/huya/21059574
●电影_战争片,http://39.108.209.49:2999/huya/21059574
●电影_战争片,http://47.96.156.159:517/huya/21059574
●电影_战争片,http://59.153.164.107:6868/huya/21059574
●电影_战争片,http://61.150.115.189:7777/huya/21059574
●电影_救援,http://131.186.40.172:15002/huya/21059594
●电影_救援,http://39.108.209.49:2999/huya/21059594
●电影_救援,http://47.96.156.159:517/huya/21059594
